codigo,section,bloque,area_id,exclusivo_rol_id,texto,tipo,opciones,locale,peso,escala,scoring,respuesta_correcta,dimension,exclusivo_nivel_id
"dir_finanzas_ADOPCION_Q21","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia tomas decisiones sobre reasignar capital o recursos basándote en insights generados por modelos de IA financieros?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Impacto en resultados""}",""
"dir_finanzas_ADOPCION_Q22","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia impulsas iniciativas transversales para definir políticas de uso responsable de IA en finanzas junto con negocio, legal y compliance?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Colaboración con otros / aspectos éticos""}",""
"dir_finanzas_ADOPCION_Q23","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia revisas reportes de performance de modelos como drift, sesgo y calidad de datos y tomas acciones correctivas en IA financiera?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_finanzas_ADOPCION_Q24","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia patrocinas programas de formación en IA y analítica para tu equipo de finanzas a fin de elevar sus capacidades?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Conocimiento"",""Productividad""],""subdimension"":""Autonomía y sofisticación""}",""
"dir_finanzas_ADOPCION_Q25","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia lideras la definición o ajuste del roadmap corporativo de IA asegurando que las iniciativas financieras estén alineadas con la estrategia global?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Inversión""],""subdimension"":""Impacto en resultados""}",""
"dir_finanzas_ADOPCION_Q26","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia decides sobre grandes inversiones o desinversiones en plataformas de IA basándote en un portafolio global de casos de uso y ROI financiero?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Inversión / impacto""}",""
"dir_finanzas_ADOPCION_Q27","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia impulsas iniciativas para integrar IA avanzada como modelos explicables o agentes autónomos en procesos críticos de finanzas como tesorería o riesgo de crédito?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Aplicación"",""Estrategia""],""subdimension"":""Casos de uso actuales / autonomía""}",""
"dir_finanzas_ADOPCION_Q28","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia trabajas de forma estructurada con reguladores, auditores y legal o compliance para asegurar que el uso de IA financiera cumple estándares y regulaciones?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos / colaboración""}",""
"dir_finanzas_ADOPCION_Q29","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia promueves que los resultados de IA se integren en los procesos de planeación estratégica, fusiones y adquisiciones, asignación de capital y gestión de portafolio corporativo?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Inversión""],""subdimension"":""Impacto en resultados""}",""
"dir_finanzas_ADOPCION_Q30","adopcion_ia_cfo","Adopción/uso","","","¿Con qué frecuencia apadrinas, comunicas y modelas una cultura donde finanzas sea referente de uso responsable y sofisticado de IA en toda la organización?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre / sistemáticamente""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Conocimiento"",""Productividad"",""Estrategia""],""subdimension"":""Autonomía y sofisticación / colaboración""}",""
"dir_rrhh_CONOCIMIENTO_Q1","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Cuál de las siguientes es una definición más adecuada de inteligencia artificial aplicada a RRHH?","opcion_multiple_unica","[""a) Un sistema que reemplaza totalmente al área de RRHH."",""b) Un conjunto de reglas fijas usadas solo para pagar nómina."",""c) Tecnologías que permiten a las máquinas analizar datos de personas, aprender de patrones y apoyar decisiones de RRHH."",""d) Un software que guarda CV en formato digital sin analizarlos.""]","es-MX","1","","","c","{""rubros"":[""Conocimiento"",""Aplicación""],""subdimension"":""Casos de uso actuales""}",""
"dir_rrhh_CONOCIMIENTO_Q2","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Cuál es un ejemplo básico de IA en reclutamiento?","opcion_multiple_unica","[""a) Publicar vacantes en una red social sin segmentación."",""b) Un sistema que ordena CV alfabéticamente."",""c) Un algoritmo que analiza CV y los clasifica según afinidad al perfil requerido."",""d) Una entrevista presencial sin guía estructurada.""]","es-MX","1","","","c","{""rubros"":[""Conocimiento"",""Aplicación""],""subdimension"":""Casos de uso actuales""}",""
"dir_rrhh_CONOCIMIENTO_Q3","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué riesgo principal debe considerar un Director de RRHH al usar IA para tomar decisiones de personas?","opcion_multiple_unica","[""a) Reducir el número de correos que envía el área."",""b) Que los modelos puedan reproducir sesgos presentes en los datos históricos."",""c) Que el ATS deje de recibir nuevos CV."",""d) Que la IA impida hacer reuniones de equipo.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Estrategia""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_CONOCIMIENTO_Q4","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué describe mejor el concepto de analítica de personas (people analytics)?","opcion_multiple_unica","[""a) Medir únicamente cuántos colaboradores tiene la empresa."",""b) Uso de datos de personas para comprender y predecir comportamientos que impactan el negocio."",""c) Llevar el control de vacaciones en hojas de cálculo."",""d) Realizar focus groups sin registrar resultados.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Estrategia""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_CONOCIMIENTO_Q5","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Cuál de las siguientes inversiones es más coherente como primer paso para adoptar IA en RRHH?","opcion_multiple_unica","[""a) Comprar la solución más costosa del mercado sin piloto."",""b) Capacitar al equipo de RRHH en conceptos básicos de IA y analítica de personas."",""c) Eliminar toda la infraestructura actual de RRHH."",""d) Externalizar completamente RRHH sin criterios claros.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Inversión""],""subdimension"":""Inversión (presupuesto/tiempo)""}",""
"dir_rrhh_CONOCIMIENTO_Q6","adopcion_ia_rrhh_dir_area","Conocimiento","","","Un ejemplo de uso productivo de IA para RRHH sería:","opcion_multiple_unica","[""a) Pedir al equipo de RRHH que copie y pegue datos entre sistemas."",""b) Utilizar IA para generar borradores de políticas de RRHH y luego revisarlos."",""c) Imprimir los CV y archivarlos en físico."",""d) Prohibir el uso de cualquier herramienta digital.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Productividad""],""subdimension"":""Productividad / optimización del trabajo diario""}",""
"dir_rrhh_ADOPCION_Q1","adopcion_ia_rrhh_dir_area","Adopción/uso","","","En tus procesos de reclutamiento, ¿con qué frecuencia revisas si el ATS o bolsas de trabajo que usas tienen funciones de IA (filtros inteligentes, ranking automático de candidatos)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Aplicación"",""Productividad""],""subdimension"":""Casos de uso actuales""}",""
"dir_rrhh_ADOPCION_Q2","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia recurres a herramientas de IA (por ejemplo asistentes de escritura) para preparar comunicados, descripciones de puestos o correos masivos de RRHH?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Productividad""],""subdimension"":""Productividad / optimización del trabajo diario""}",""
"dir_rrhh_ADOPCION_Q3","adopcion_ia_rrhh_dir_area","Adopción/uso","","","Al discutir iniciativas de RRHH con dirección general, ¿con qué frecuencia mencionas explícitamente oportunidades de usar IA (aunque aún no las implementes)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_ADOPCION_Q4","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia revisas contenidos (artículos, webinars) sobre IA aplicada a RRHH para mantenerte actualizado/a?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Conocimiento"",""Estrategia""],""subdimension"":""Autonomía y sofisticación""}",""
"dir_rrhh_ADOPCION_Q5","adopcion_ia_rrhh_dir_area","Adopción/uso","","","Cuando evalúas el presupuesto anual de RRHH, ¿con qué frecuencia contemplas, aunque sea de forma exploratoria, una partida para pilotos de IA?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Inversión""}",""
"dir_rrhh_ADOPCION_Q6","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia conversas con tu equipo sobre posibles riesgos éticos de la IA (sesgos, privacidad de datos) aunque aún no tengan proyectos activos?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_CONOCIMIENTO_Q7","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué describe mejor un piloto de IA en RRHH?","opcion_multiple_unica","[""a) Implementar la herramienta en toda la organización desde el primer día."",""b) Un experimento controlado con un proceso o segmento específico para evaluar valor y riesgos."",""c) Comprar licencias para todos los colaboradores sin monitoreo."",""d) Sustituir al equipo de RRHH por completo.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Estrategia""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_CONOCIMIENTO_Q8","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Cuál de los siguientes es un uso adecuado de IA generativa en RRHH en etapa inicial?","opcion_multiple_unica","[""a) Dejar que la IA tome decisiones finales de despido."",""b) Usar IA para redactar versiones iniciales de job postings, revisadas por RRHH."",""c) Dar acceso irrestricto a datos sensibles de nómina a cualquier empleado."",""d) Permitir que la IA firme contratos en nombre de la empresa.""]","es-MX","1","","","b","{""rubros"":[""Aplicación"",""Productividad""],""subdimension"":""Casos de uso actuales""}",""
"dir_rrhh_CONOCIMIENTO_Q9","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué indicador es más relevante para evaluar un piloto de IA en reclutamiento?","opcion_multiple_unica","[""a) Número de correos enviados por RRHH."",""b) Tiempo promedio para cubrir vacantes y calidad de candidatos contratados."",""c) Tamaño de la oficina de RRHH."",""d) Número de impresiones de CV.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Productividad""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_CONOCIMIENTO_Q10","adopcion_ia_rrhh_dir_area","Conocimiento","","","En términos de ética, ¿qué práctica es recomendable al usar IA para filtrar CV?","opcion_multiple_unica","[""a) Ocultar a candidatos que se usa IA."",""b) No revisar las recomendaciones y aceptar todo lo que diga la herramienta."",""c) Monitorizar regularmente los resultados para detectar posibles sesgos y ajustarlos."",""d) Usar datos personales irrelevantes (por ejemplo religión) para mejorar la predicción.""]","es-MX","1","","","c","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_CONOCIMIENTO_Q11","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué tipo de inversión es más adecuada en esta fase?","opcion_multiple_unica","[""a) Múltiples plataformas de IA diferentes sin criterios claros."",""b) Uno o dos pilotos con un proveedor, con métricas y evaluación de ROI básico."",""c) Suspender cualquier inversión en formación del equipo."",""d) Comprar un sistema complejo sin involucrar a TI ni Legal.""]","es-MX","1","","","b","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Inversión""}",""
"dir_rrhh_CONOCIMIENTO_Q12","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué ejemplo refleja mejor un enfoque de colaboración entre RRHH y otra área en IA?","opcion_multiple_unica","[""a) RRHH diseña el modelo de IA sin escuchar a TI."",""b) TI implementa la herramienta sin considerar procesos de RRHH."",""c) RRHH y TI co-definen alcance, datos y criterios de éxito de un piloto de IA."",""d) Negocio decide la herramienta sin informar a RRHH.""]","es-MX","1","","","c","{""rubros"":[""Aplicación"",""Estrategia""],""subdimension"":""Colaboración con otros""}",""
"dir_rrhh_ADOPCION_Q7","adopcion_ia_rrhh_dir_area","Adopción/uso","","","En tus pilotos actuales, ¿con qué frecuencia defines indicadores específicos (tiempo de cobertura, calidad de contratación, satisfacción de candidatos) antes de iniciar el piloto de IA?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,"""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Productividad""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_ADOPCION_Q8","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia revisas con TI y Legal los riesgos de privacidad de datos en las pruebas de IA que realizas en RRHH?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,"""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_ADOPCION_Q9","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia capacitas al equipo de RRHH para usar correctamente las herramientas de IA piloto (no solo darles acceso)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,"""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Inversión"",""Productividad""],""subdimension"":""Autonomía y sofisticación""}",""
"dir_rrhh_ADOPCION_Q10","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia utilizas IA para priorizar CV o candidatos en al menos un tipo de posición (por ejemplo, administrativos o comerciales)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,"""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Aplicación"",""Productividad""],""subdimension"":""Casos de uso actuales""}",""
"dir_rrhh_ADOPCION_Q11","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia compartes con tu comité de dirección los resultados (aunque sean preliminares) de los pilotos de IA en RRHH?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,"""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_ADOPCION_Q12","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia involucras a líderes de negocio en la definición de qué problema de personas intentan resolver con IA (y no solo en la herramienta a comprar)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,"""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Aplicación""],""subdimension"":""Colaboración con otros""}",""
"dir_rrhh_CONOCIMIENTO_Q13","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Cuál es un ejemplo de modelo predictivo útil para Dirección de RRHH?","opcion_multiple_unica","[""a) Un modelo que calcula solo el número de empleados actuales."",""b) Un modelo que predice qué empleados tienen mayor riesgo de rotación según variables históricas."",""c) Un modelo que calcula el precio de las acciones de la empresa."",""d) Un modelo que cuenta la cantidad de correos enviados por RRHH.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Aplicación""],""subdimension"":""Casos de uso actuales""}",""
"dir_rrhh_CONOCIMIENTO_Q14","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué práctica es recomendable al usar IA para recomendar planes de desarrollo individual (PDI)?","opcion_multiple_unica","[""a) Aceptar todas las recomendaciones sin consultar al colaborador."",""b) Usar las recomendaciones como insumo, validarlas con el líder y el colaborador."",""c) Obligar al colaborador a seguir solo lo que dice la IA."",""d) Compartir datos sensibles de desempeño con toda la organización.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Aplicación""],""subdimension"":""Colaboración con otros""}",""
"dir_rrhh_CONOCIMIENTO_Q15","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué tipo de dato es más relevante para modelos de rotación?","opcion_multiple_unica","[""a) Color favorito del colaborador."",""b) Historial de desempeño, antigüedad, cambios salariales y movimientos internos."",""c) Número de correos personales enviados desde su cuenta."",""d) Marca de dispositivo que usa.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Estrategia""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_CONOCIMIENTO_Q16","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué significa que un modelo de IA sea explicable (explainable)?","opcion_multiple_unica","[""a) Que nunca comete errores."",""b) Que solo TI entiende cómo funciona."",""c) Que es posible entender qué variables influyen en las recomendaciones para poder cuestionarlas."",""d) Que no necesita datos para funcionar.""]","es-MX","1","","","c","{""rubros"":[""Conocimiento""],""subdimension"":""Autonomía y sofisticación""}",""
"dir_rrhh_CONOCIMIENTO_Q17","adopcion_ia_rrhh_dir_area","Conocimiento","","","En términos de inversión, ¿qué enfoque es más sostenible para seguir escalando IA en RRHH?","opcion_multiple_unica","[""a) Depender exclusivamente de consultores externos."",""b) Desarrollar capacidades internas en people analytics y gobernanza de datos, además de usar proveedores."",""c) Cambiar de proveedor cada mes."",""d) Invertir solo en hardware sin formación.""]","es-MX","1","","","b","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Inversión""}",""
"dir_rrhh_CONOCIMIENTO_Q18","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué práctica reduce riesgos de sesgo en modelos de IA de RRHH?","opcion_multiple_unica","[""a) Entrenar modelos solo con datos de un área o país."",""b) Revisar periódicamente resultados por género, edad u otros grupos para detectar diferencias injustificadas."",""c) Mantener el modelo sin cambios por años."",""d) No documentar el origen de los datos usados.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_ADOPCION_Q13","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia revisas reportes o dashboards que incorporan modelos predictivos de personas (rotación, desempeño, riesgo de fuga de talento crítico) para tomar decisiones?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Aplicación""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_ADOPCION_Q14","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia ajustas procesos de reclutamiento, onboarding u otros a partir de insights generados por IA (por ejemplo, cambiar fuentes de talento, mejorar experiencia de candidato)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Productividad"",""Aplicación""],""subdimension"":""Casos de uso actuales""}",""
"dir_rrhh_ADOPCION_Q15","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia integras a líderes de negocio en sesiones específicas para revisar hallazgos de modelos de IA de personas (y no solo presentar números)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia""],""subdimension"":""Colaboración con otros""}",""
"dir_rrhh_ADOPCION_Q16","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia pides explicaciones o visualizaciones que aclaren cómo la IA llegó a determinadas recomendaciones en RRHH?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Conocimiento""],""subdimension"":""Autonomía y sofisticación""}",""
"dir_rrhh_ADOPCION_Q17","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia consideras explícitamente los riesgos éticos (por ejemplo discriminación indirecta) antes de escalar el uso de un modelo de IA en RRHH?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_ADOPCION_Q18","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia revisas, junto con Finanzas, el ahorro de tiempo/costo o el impacto en resultados de negocio atribuible a iniciativas de IA en RRHH?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Inversión / impacto en resultados""}",""
"dir_rrhh_CONOCIMIENTO_Q19","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué describe mejor el workforce planning apoyado en IA?","opcion_multiple_unica","[""a) Contar manualmente el número de empleados y hacer estimaciones subjetivas."",""b) Usar modelos que combinan datos de negocio (ventas, expansión) y de personas para proyectar necesidades de talento."",""c) Decidir contrataciones solo por presión de jefes de área."",""d) Congelar contrataciones sin análisis.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Aplicación""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_CONOCIMIENTO_Q20","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Cuál es una buena práctica al priorizar proyectos de IA en el portafolio de RRHH?","opcion_multiple_unica","[""a) Seleccionar los proyectos más de moda."",""b) Evaluar impacto potencial en negocio, factibilidad técnica y riesgos éticos."",""c) Elegir solo proyectos que requieran grandes presupuestos."",""d) Priorizar solo lo que beneficie a RRHH, sin considerar negocio.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Inversión""],""subdimension"":""Inversión""}",""
"dir_rrhh_CONOCIMIENTO_Q21","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué es una política de gobernanza de datos de personas?","opcion_multiple_unica","[""a) Un documento que define quién puede acceder a qué datos, con qué propósito y bajo qué controles."",""b) Un listado de todos los empleados."",""c) Una descripción del organigrama."",""d) Una política exclusiva de TI sin participación de RRHH.""]","es-MX","1","","","a","{""rubros"":[""Conocimiento"",""Estrategia""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_CONOCIMIENTO_Q22","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué significa que RRHH tenga una arquitectura de datos integrada?","opcion_multiple_unica","[""a) Cada sistema de RRHH funciona aislado y no comparte datos."",""b) Los datos de personas están conectados (ATS, LMS, desempeño, nómina) permitiendo modelos integrales."",""c) Todos los datos se guardan en hojas de cálculo personales."",""d) Solo se usan datos de encuestas de clima.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Productividad""],""subdimension"":""Autonomía y sofisticación""}",""
"dir_rrhh_CONOCIMIENTO_Q23","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué rol es clave para acompañar a Dirección de RRHH en la agenda de IA?","opcion_multiple_unica","[""a) Únicamente el área de Compras."",""b) TI / Datos, para asegurar viabilidad técnica, seguridad y arquitectura adecuada."",""c) Seguridad física."",""d) Marketing externo.""]","es-MX","1","","","b","{""rubros"":[""Aplicación"",""Estrategia""],""subdimension"":""Colaboración con otros""}",""
"dir_rrhh_CONOCIMIENTO_Q24","adopcion_ia_rrhh_dir_area","Conocimiento","","","En términos de ética, ¿qué es una buena práctica de transparencia con colaboradores respecto a IA en RRHH?","opcion_multiple_unica","[""a) No informar sobre el uso de IA para evitar preocupaciones."",""b) Comunicar de forma clara qué modelos se usan, para qué decisiones y cómo se protege su información."",""c) Compartir el código fuente completo de todos los modelos."",""d) Solo informar a los mandos medios.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_ADOPCION_Q19","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia participas en la definición de la hoja de ruta global de datos y analítica de la organización, asegurando que RRHH esté integrado?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Aplicación""],""subdimension"":""Colaboración con otros""}",""
